price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link
15000,,no,AMD Ryzen 5 3600,,,,16 ГБ,,,,,,MSI B450-A PRO,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_kompyuter_ryzen_5_3600_7687995792?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
29500,,no,Intel Core i5-10400F,,,,16 ГБ,,,KFA2 GeForce GTX 1650 SUPER EX 1-Click OC 4GB,,,MSI H410M PRO,,,https://www.avito.ru/suhoy_log/nastolnye_kompyutery/igrovoy_kubik_2469975516?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
77900,,yes,AMD Ryzen 7 5700X,,,,16 ГБ,,,GIGABYTE GeForce RTX 5060 AERO OC 8GB,,,MSI A520M PRO,,,https://www.avito.ru/tyumen/nastolnye_kompyutery/igrovoy_pk_i7ryzen_7_5700xrtx_5060novyy_7757251934?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
2500,,no,Intel Core 2 Quad Q9550,,,,1 ГБ,,,GIGABYTE GeForce GTX 550 Ti 1GB,,,GIGABYTE GA-EP41-UD3L (rev. 3.3),,,https://www.avito.ru/staryy_gorodok/nastolnye_kompyutery/intel_core_2_quad_q9550_4_gb_gtx_550ti_320_gb_7891040573?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
42999,,yes,Intel Core i5-9400F,,,,16 ГБ,,,NVIDIA GeForce GTX 1660 6GB,,,Acer DA061/078L-AM3,,,https://www.avito.ru/groznyy/nastolnye_kompyutery/igrovoy_pk_core_i5-9400f_geforce_gtx_1660_6_gb_ram_16_gb_7793216449?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
60000,,no,Intel Core i7-6700,,,,16 ГБ,,,NVIDIA GeForce GTX 1070 Founders Edition 8GB,,,AOOSTAR TA95X3D,,,https://www.avito.ru/krasnodar/nastolnye_kompyutery/igrovoy_pk_obmen_7873960118?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
80000,,no,AMD Ryzen 5 5600,,,,32 ГБ,,,GIGABYTE GeForce RTX 3060 Ti 8 GB,,,MSI A520M-A PRO,,,https://www.avito.ru/abakan/nastolnye_kompyutery/prodam_igrovoe_mesto_bez_ps5_7844165196?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
23000,,no,Intel Core i7-4790,,,,16 ГБ,,,GIGABYTE GeForce GTX 1060 6GB,,,ASUS H81M-K,,,https://www.avito.ru/nizhniy_novgorod/nastolnye_kompyutery/igrovoy_kompyuter_i7-4790_16gb_gtx_1060_6gb_ssd_3753139666?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
13900,,no,Intel Core i5-3330,,,,16 ГБ,,,AMD AMD Radeon RX 580 8GB,,,GIGABYTE GA-B85-D3V-A (rev. 1.0),,,https://www.avito.ru/tyumen/nastolnye_kompyutery/igrovoy_pk_i5_rx_570ozu_16_gb_7828841855?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
70000,,no,Intel Core i7-11700K,,,,16 ГБ,,,Gainward GeForce RTX 3070 PHOENIX,,,GIGABYTE Z590 GAMING X,,,https://www.avito.ru/tihvin/nastolnye_kompyutery/igrovoy_pk_7881597008?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
99990,,yes,Intel Core i5-14400F,,,,16 ГБ,,,Palit GeForce RTX 5060 Dual 8GB,,,MSI PRO B760M-A,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_i5-14400f_rtx_5060_8_gb_ram_16_gb_7845955806?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
12000,,no,Intel Core i5-11500,,,,8 ГБ,,,3G Graphic GeForce 2 MX400LP,,,GIGABYTE B365M H,,,https://www.avito.ru/astrahan/nastolnye_kompyutery/igrovoy_kompyuter_7606841052?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
100000,,no,Intel Core i5-13600K,,,,32 ГБ,,,INNO3D GeForce RTX 5060 TWIN X2 WHITE OC 8GB,,,MSI PRO Z790-P,,,https://www.avito.ru/tolyatti/nastolnye_kompyutery/core_i5-13600k_32_gb_rtx_5060_7716758259?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
50000,,no,AMD Ryzen 5 5600X,,,,16 ГБ,,,ASUS GeForce GTX 1070 8GB,,,GIGABYTE B450M DS3H,,,https://www.avito.ru/kondopoga/nastolnye_kompyutery/igrovoy_kompyuter_7903301182?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
22000,,no,AMD Ryzen 3 3100,,,,3 ГБ,,,Palit GeForce GTX 1060 Dual Fan 3GB,,,GIGABYTE A520M K V2,,,https://www.avito.ru/mirnoe/nastolnye_kompyutery/igrovoy_kompyuter_7909207468?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
170000,,no,,,,,,,,,,,,,,https://www.avito.ru/moskva/nastolnye_kompyutery/apple_mac_pro_71_2019_12-core_xeon_w_48_gb_7355327033?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
21990,,no,Intel Core i5-2400,,,,8 ГБ,,,Sapphire AMD Radeon RX 580 8GB,,,,,,https://www.avito.ru/sterlitamak/nastolnye_kompyutery/igrovoy_pk_core_i5-2400_amd_radeon_rx_580_8_gb_ram_8_gb_7834049221?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJSVnhJeWlYblliSUV3MGlzIjt9FbsdUT8AAAA
29999,,no,Intel Xeon E5-2643V4,,,,16 ГБ,,,GIGABYTE AMD Radeon RX 6500 XT EAGLE 4G,,,Machinist X99 E5 K9,,,https://www.avito.ru/krasnoyarsk/nastolnye_kompyutery/igrovoy_pk_7905716940?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4000,,no,Intel Celeron 1000A,,,,4 ГБ,,,,,,ASUS P10S-I,,,https://www.avito.ru/syktyvkar/nastolnye_kompyutery/kompyuter_sistemnyy_blok_ofisnyy_4536397785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
14000,,no,Intel Xeon E5-2630V2,,,,16 ГБ,,,AMD AMD Radeon RX 580 8GB,,,Atermiter X99,,,https://www.avito.ru/krasnodarskiy_kray_yuzhnyy/nastolnye_kompyutery/igrovoy_pk_xeon_e5-2630v2_radeon_rx_580_8_gb_ram_16_gb_7729059059?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
15550,,no,Intel Core i5-6400,,,,16 ГБ,,,GIGABYTE GeForce GTX 1050 Ti 4GB,,,ASUS H110M-K,,,https://www.avito.ru/ufa/nastolnye_kompyutery/sistemnyy_blok_7846690604?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
65000,,no,Intel Core i5-12400,,,,16 ГБ,,,GIGABYTE NVIDIA GeForce RTX 3060 12GB,,,MSI PRO H610M-E DDR4,,,https://www.avito.ru/gorno-altaysk/nastolnye_kompyutery/igrovoy_sistemnyy_blok_i5_12400rtx3060_7395116397?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4499,,yes,Intel Core i5-3330,,,,8 ГБ,,,,,,GIGABYTE GA-H61M-DS2 (rev. 1.0),,,https://www.avito.ru/salsk/nastolnye_kompyutery/sistemnyy_blok_7508929163?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
80000,,yes,Intel Core i5-12400F,,,,32 ГБ,,,NVIDIA GeForce RTX 4060 Ti 8GB Founders Edition,,,ASRock B660m PG Riptide,,,https://www.avito.ru/vatutinki/nastolnye_kompyutery/moschnyy_rozovyy_igrovoy_pk_7728602440?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
15000,,no,Intel Core i5-650,,,,4 ГБ,,,NVIDIA GeForce GT 320 2GB,,,Acer RS880M05,,,https://www.avito.ru/novorossiysk/nastolnye_kompyutery/sistemnyy_blok_7904280459?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
45000,,no,Intel Core i3-12100F,,,,16 ГБ,,,Palit GeForce RTX 3060 StormX 12G,,,GIGABYTE H610M K DDR4,,,https://www.avito.ru/bachatskiy/nastolnye_kompyutery/igrovoy_pk_i3_12100f_rtx_3060_12gb_nvme_512gb_7837447135?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
25000,,no,Intel Core i5-3470,,,,16 ГБ,,,NVIDIA GeForce GTX 1660 6GB,,,ASUS 970 PRO GAMING/AURA,,,https://www.avito.ru/komsomolsk-na-amure/nastolnye_kompyutery/igrovoy_kompyuter_7904395788?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
1600,,no,Intel Core 2 Quad Q9300,,,,4 ГБ,,,ASUS GeForce 8500 GT 512MB,,,ASUS P5KPL-AM SE,,,https://www.avito.ru/rubtsovsk/nastolnye_kompyutery/sistemnyy_blok_7810731641?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
32000,,no,AMD Ryzen 3 PRO 2200G,,,,16 ГБ,,,NVIDIA GeForce GTX 1050Ti 4GB,,,ASRock B450M Pro4-F,,,https://www.avito.ru/engels/nastolnye_kompyutery/pk_7828750115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
115000,,no,AMD Ryzen 5 7500F,,,,32 ГБ,,,GIGABYTE AORUS Radeon RX 6900 XT MASTER 16GB,,,ASUS ROG STRIX B650-A GAMING WIFI,,,https://www.avito.ru/ust-ordynskiy/nastolnye_kompyutery/igrovoy_pk_ryzen_7500f_6900xt_7883866285?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
22000,,no,AMD Ryzen 3 2200G,,,,16 ГБ,,,,,,GIGABYTE B450M DS3H,,,https://www.avito.ru/vladimir/nastolnye_kompyutery/prodam_pk_7756081303?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4003,,no,AMD Athlon II X4 740,,,,4 ГБ,,,DELL ATI Radeon HD 7570 1GB,,,MSI 760GM-P34 (FX),,,https://www.avito.ru/kazan/nastolnye_kompyutery/kompyuter_monitor_7905361163?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
20000,,no,Intel Core i3-8100,,,,8 ГБ,,,HP GeForce GTX 1050 2GB,,,GIGABYTE GA-Z77M-D3H (rev. 1.0),,,https://www.avito.ru/tyumen/nastolnye_kompyutery/moschnyy_igrovoy_4yadraddr4gtx_1050_monik22_7834922182?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
35500,,no,AMD Ryzen 7 1700X,,,,16 ГБ,,,AMD AMD Radeon RX 580 8GB,,,ASUS PRIME A320M-K,,,https://www.avito.ru/tambov/nastolnye_kompyutery/igrovoy_pk_v_sbore_s_monitorom_27_dyuymov_7820213328?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
4900,,yes,AMD A6-9225,,,,4 ГБ,,,HP AMD FirePro W7000 4GB,,,HP A61TT2,,,https://www.avito.ru/novoivanovskoe/nastolnye_kompyutery/pk_a6-9225_firepro_w7000_4_gb_ram_4_gb_7659369828?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
18599,,no,Intel Core i3-10100F,,,,8 ГБ,,,,,,GIGABYTE H410m H V3,,,https://www.avito.ru/moskva/nastolnye_kompyutery/pk_coretm_i3-10100f_ram_8_gb_7913029675?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
41000,,yes,Intel Xeon E5-2650V3,,,,16 ГБ,,,Sapphire AMD Radeon RX 480 NITRO 4GB OC,,,MaxSun Challenger H510ITX,,,https://www.avito.ru/tula/nastolnye_kompyutery/novyy_igrovoy_kompyuter_s_monitorom_7866130246?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
1999,,no,Intel Celeron G1610,,,,4 ГБ,,,,,,ASRock H61M-GS,,,https://www.avito.ru/tomsk/nastolnye_kompyutery/kompyuter_ssd240gb_windows_10_7841127482?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
75000,,no,Intel Core i5-12400F,,,,16 ГБ,,,NVIDIA GeForce RTX 3050 8GB,,,MSI PRO H610M-G,,,https://www.avito.ru/berdsk/nastolnye_kompyutery/igrovoy_kompyuter_msi_gaming_7837257263?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
15990,,no,AMD FX-8320,,,,16 ГБ,,,GIGABYTE GIGABYTE GeForce GTX 950 2GB,,,ASUS A7N8X-E Deluxe,,,https://www.avito.ru/kirovskaya_oblast_kirov/nastolnye_kompyutery/igrovoy_pk_8_yader_16gb_gtx_950_2gb_ssd_hdd_7913593913?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
40000,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,MSI Radeon RX 5700 XT 8GB,,,GIGABYTE A520M K V2,,,https://www.avito.ru/obninsk/nastolnye_kompyutery/igrovoy_pk_ryzen_5_5500_radeon_rx_5700_xt_8_gb_ram_16_gb_7797554980?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
50000,,no,AMD Ryzen 5 5600X,,,,16 ГБ,,,NVIDIA GeForce GTX 1660 SUPER 6GB,,,ASUS TUF GAMING B550M-E WIFI,,,https://www.avito.ru/krasnoyarsk/nastolnye_kompyutery/igrovoy_kompyuter_7837757650?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
12000,,no,Intel Xeon X3440,,,,8 ГБ,,,MSI GeForce GTX 660 Twin Frozr III,,,ASUS P7P55 LX,,,https://www.avito.ru/kazan/nastolnye_kompyutery/igrovoy_kompyuter_s_bolshim_monitorom_7909682150?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
3300,,no,Intel Celeron G3930,,,,4 ГБ,,,,,,GIGABYTE GA-H110M-S2 (rev. 1.0),,,https://www.avito.ru/irkutskaya_oblast_osa/nastolnye_kompyutery/kompyuter_7926425824?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
3000,,no,Intel Core 2 Duo E7400,,,,4 ГБ,,,ASUS AMD Radeon HD 5450 Silent,,,ASUS P5KPL-AM SE,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/bystryy_minipk_na_ssd_win10_7882046960?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBaTBUZzJsb0lYVnkxbXkwIjt9VIpZoz8AAAA
43000,,no,Intel Core i5-10400F,,,,16 ГБ,,,JieShuo GeForce RTX 3060M 6GB,,,ASUS PRIME H510M-A,,,https://www.avito.ru/novosibirsk/nastolnye_kompyutery/igrovoy_pk_core_i5-10400_rtx_3060_6_gb_16_gb_7268857667?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsWVV3MExiNDBRWW5ZaEdsIjt9lpYvXD8AAAA
145000,,no,AMD Ryzen 5 7600,,,,32 ГБ,,,ASUS GeForce RTX 5060 Ti OC 16GB,,,GIGABYTE B840M DS3H,,,https://www.avito.ru/groznyy/nastolnye_kompyutery/igrovoy_kompyuter_7837058982?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsWVV3MExiNDBRWW5ZaEdsIjt9lpYvXD8AAAA
1500,,no,Intel Celeron G460,,,,4 ГБ,,,ASUS GeForce GTX 550 Ti 1GB,,,ASRock 760GM-GS3,,,https://www.avito.ru/bryansk/nastolnye_kompyutery/kompyuter_sistemnyy_blok_4669516467?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsWVV3MExiNDBRWW5ZaEdsIjt9lpYvXD8AAAA
80000,,no,Intel Core i5-14400F,,,,32 ГБ,,,Palit GeForce RTX 4060 Ti Dual OC 8GB,,,,,,https://www.avito.ru/donetck/nastolnye_kompyutery/igrovoy_pk_7839948114?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsWVV3MExiNDBRWW5ZaEdsIjt9lpYvXD8AAAA
2500,,no,AMD Athlon II X4 645,,,,3 ГБ,,,,,,,,,https://www.avito.ru/chelyabinsk/nastolnye_kompyutery/kompyuter_sistemnyy_blok_bu_7509576623?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJsWVV3MExiNDBRWW5ZaEdsIjt9lpYvXD8AAAA
25000,,no,Intel Atom 230,,,,16 ГБ,,,NVIDIA GeForce GTX 1050Ti 4GB,,,,,,https://www.avito.ru/krymsk/nastolnye_kompyutery/igrovoy_pk_s_monitorom_7868247287?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJlaGhkT3phOERENmduSDdpIjt9k1z19D8AAAA
28000,,no,Intel Core i5-8400,,,,16 ГБ,,,ASUS GeForce GTX 1060 3GB,,,A-Trend ATC-1000,,,https://www.avito.ru/novokuznetsk/nastolnye_kompyutery/igrovoy_pk_v_sbore_s_monitorom_7913541560?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJlaGhkT3phOERENmduSDdpIjt9k1z19D8AAAA
87990,,yes,AMD Ryzen 5 8400F,,,,32 ГБ,,,MSI GeForce RTX 5060 GAMING OC 8GB,,,ASUS PRIME A620M-E,,,https://www.avito.ru/arhangelsk/nastolnye_kompyutery/moschnyy_igrovoy_pk._r5_840032gbssdrtx_5060_7864051587?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNeklNN0E1UXRmamFBRzYxIjt9xjikCD8AAAA
22500,,yes,Intel Xeon E5-2640V2,,,,16 ГБ,,,MSI GeForce GTX 1050 Ti 4G,,,Atermiter X79G,,,https://www.avito.ru/chelyabinsk/nastolnye_kompyutery/mosch_komplekt_igrovoy_pk_monitor_7873722616?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJNeklNN0E1UXRmamFBRzYxIjt9xjikCD8AAAA
25990,,no,Intel Core i7-4770,,,,16 ГБ,,,Sapphire Nitro+ Radeon RX 580 4GB,,,ASUS Z97-P,,,https://www.avito.ru/anapa/nastolnye_kompyutery/igrovoy_pk_core_i7-4770_sapphire_radeon_rx_580_7829669604?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBajlPNEpUS0d3bmxIUUVvIjt9tg1vJD8AAAA
18000,,no,Intel Core i5-3570,,,,10 ГБ,,,PowerColor Radeon RX 580 4GB,,,GIGABYTE GA-H81M-S1 (rev. 1.0),,,https://www.avito.ru/samara/nastolnye_kompyutery/igrovoy_pk_i5_3570_rx_580_4g_7891527089?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBajlPNEpUS0d3bmxIUUVvIjt9tg1vJD8AAAA
30999,,no,Intel Xeon E5-2660V2,,,,32 ГБ,,,ASUS Expedition Radeon RX 570 8GB,,,X79M-S 2.0,,,https://www.avito.ru/tver/nastolnye_kompyutery/igrovoy_pk_vse_chto_na_foto_7853973531?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJBajlPNEpUS0d3bmxIUUVvIjt9tg1vJD8AAAA
